Id,Title,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords,Geography,Document Types,Parent Legislation,Description
1397.0,"Law 23 August 2004, n. 239 reorganization of the energy sector, as well as delegation to the government for the reorganization of the provisions in force on energy",ITA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4018ff58ad4b33b7825de52133128f41118f3a33/f|,legislative,23/08/2004|Law passed,Energy,,,Mitigation,,Law,2004,Italian,Institutions / Administrative Arrangements;Energy Demand,,,,
1400.0,"CIPE resolution December 19, 2002, n. 123/2002 review of the guidelines for national policies and measures to reduce greenhouse gas emissions (law n. 120/2002)",ITA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2dKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7448d8c08fa7a7850aa98f57b304fffa229eae33/f|,executive,25/12/2002|Law passed,,"Institutional mandates|Governance;Processes, plans and strategies|Governance;MRV|Governance",,Mitigation,,Resolution,2002,Italian,Institutions / Administrative Arrangements,,,,
1400.0,"Resolution 11 December 2007 Update of the CIPE resolution no. 123/2002 containing ""revision of the guidelines for national policies and measures to reduce gas-southern emissions"". (Resolution no. 135/2007).",ITA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2tKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5942f35d34df7711c1f3ad3a5d61570abcc66155/f|,executive,25/12/2002|Law passed,,"Institutional mandates|Governance;Processes, plans and strategies|Governance;MRV|Governance",,Mitigation,,Resolution,2007,Italian,Institutions / Administrative Arrangements,,,,
2004.0,National Strategy on Adaptation to Climate Change,ITA,https://www.mite.gov.it/sites/default/files/archivio/allegati/clima/documento_SNAC.pdf|,executive,16/06/2015|Law passed||,Agriculture;Coastal zones;Energy;Environment;Health;LULUCF;Residential and Commercial;Tourism;Urban;Water,"Processes, plans and strategies|Governance;MRV|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation,Floods;Droughts;Landslides;Heat Waves And Heat Stress;Soil Erosion;Sea Level Rise;Glacial Melting,Strategy,,Italian,Adaptation,,,,
9436.0,"Decree-law 19 May 2020, n. 34.: Urgent measures on health, support for work and economy, as well as social policies connected to the epidemiological emergency by Covid-19",ITA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2NNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bccd50d38e831f32f0adb3b84d3c4e00718cb63c/20200519_128_SO_021.pdf|it,legislative,12/05/2020|passed||;19/05/2020|Entry into force||;17/07/2020|amended||;11/11/2021|amended||,Buildings;Energy;Transportation,"Subsidies|Economic;Tax incentives|Economic;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Mitigation,,Decree Law,2020,Italian,Solar Panels;Covid19;Pv;Energy Efficiency;Ev;S Olar;Brt,,,,
9436.0,"Decree-law containing urgent measures on health, support for work and economy, as well as social policies, connected to the epidemiological emergency by Covid-19",ITA,http://www.governo.it/sites/new.governo.it/files/DL_20200520.pdf|it,legislative,12/05/2020|passed||;19/05/2020|Entry into force||;17/07/2020|amended||;11/11/2021|amended||,Buildings;Energy;Transportation,"Subsidies|Economic;Tax incentives|Economic;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Mitigation,,Decree Law,2020,Italian,Solar Panels;Covid19;Pv;Energy Efficiency;Ev;S Olar;Brt,,,,
9436.0,"Superbonus 110%, guide and documents",ITA,https://www.governo.it/it/articolo/superbonus-la-guida-e-i-documenti/15955|it,legislative,12/05/2020|passed||;19/05/2020|Entry into force||;17/07/2020|amended||;11/11/2021|amended||,Buildings;Energy;Transportation,"Subsidies|Economic;Tax incentives|Economic;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Mitigation,,Decree Law,2020,Italian,Solar Panels;Covid19;Pv;Energy Efficiency;Ev;S Olar;Brt,,,,
9436.0,"Conversion into law, with modifications, of the decree-law of 19 May 2020, n. 34, containing urgent measures on health, support for work and economy, as well as social policies connected with the epidemiological emergency by Covid-19.",ITA,https://www.gazzettaufficiale.it/eli/id/2020/07/18/20G00095/sg|it,legislative,12/05/2020|passed||;19/05/2020|Entry into force||;17/07/2020|amended||;11/11/2021|amended||,Buildings;Energy;Transportation,"Subsidies|Economic;Tax incentives|Economic;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Mitigation,,,2020,Italian,Solar Panels;Covid19;Pv;Energy Efficiency;Ev;S Olar;Brt,,,,
9436.0,"Decree-law 11 November 2021, n. 157: urgent measures for contrasting fraud in the sector of tax and economic concessions",ITA,https://www.gazzettaufficiale.it/eli/id/2021/11/11/21G00173/sg|it,legislative,12/05/2020|passed||;19/05/2020|Entry into force||;17/07/2020|amended||;11/11/2021|amended||,Buildings;Energy;Transportation,"Subsidies|Economic;Tax incentives|Economic;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Mitigation,,Decree Law,2021,Italian,Solar Panels;Covid19;Pv;Energy Efficiency;Ev;S Olar;Brt,,,,
9506.0,Integrated National Energy And Climate Plan,ITA,https://ec.europa.eu/energy/sites/ener/files/documents/it_final_necp_main_en.pdf|en,executive,01/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Transportation;Waste,"Standards, obligations and norms|Regulation;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Adaptation;Mitigation,Flood;Drought;Desertification;Biodiversity Loss,Plan,2019,English,Energy Supply;Waste;Transportation;Biodiversity;Transport;Biofuels;Health;Biogas;Agriculture;Aviation,,,,
9506.0,Integrated national plan for energy and climate,ITA,https://ec.europa.eu/energy/sites/ener/files/documents/it_final_necp_main_it.pdf|it,executive,01/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Transportation;Waste,"Standards, obligations and norms|Regulation;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Adaptation;Mitigation,Flood;Drought;Desertification;Biodiversity Loss,Plan,2019,Italian,Energy Supply;Waste;Transportation;Biodiversity;Transport;Biofuels;Health;Biogas;Agriculture;Aviation,,,,
10489.0,National recovery and resilience plan,ITA,https://www.governo.it/sites/governo.it/files/PNRR.pdf|it,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Transport,"Subsidies|Economic;Tax incentives|Economic;Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,Italian,covid19,,,,
10489.0,Italy’s recovery and resilience plan,ITA,https://ec.europa.eu/info/business-economy-euro/recovery-coronavirus/recovery-and-resilience-facility/italys-recovery-and-resilience-plan_en#italys-recovery-and-resilience-plan|en,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Transport,"Subsidies|Economic;Tax incentives|Economic;Processes, plans and strategies|Governance",,Mitigation,,Plan,2021,English,covid19,,,,
10489.0,COUNCIL IMPLEMENTING DECISION on the approval of the assessment of the recovery and resilience plan for Italy,ITA,https://data.consilium.europa.eu/doc/document/ST-10160-2021-INIT/en/pdf|en,executive,01/04/2021|Approved||,Buildings;Economy-wide;Energy;Transport,"Subsidies|Economic;Tax incentives|Economic;Processes, plans and strategies|Governance",,Mitigation,,EU Decision,2021,English,covid19,,,,
1406.0,Vision 2030 Jamaica: National Development Plan,JAM,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUlJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0a5df662a7749cf74a037871f5383ba9a981de7f/f|en,executive,01/05/2009|Law passed||,Economy-wide;Energy;Health;LULUCF;Transportation;Water,"Early warning systems|Direct Investment;Processes, plans and strategies|Governance",,Adaptation,,Vision,2010,English,Adaptation;Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Redd+ And Lulucf,,,,
1406.0,Vision 2030 Jamaica: National Development Plan,JAM,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0FNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aa0695c4f0a1a729dcf05cbde049de7582835670/vision%202030%20jamaica%20ndp%20full%20no%20cover%20(web).pdf|en,executive,01/05/2009|Law passed||,Economy-wide;Energy;Health;LULUCF;Transportation;Water,"Early warning systems|Direct Investment;Processes, plans and strategies|Governance",,Adaptation,,Vision,2009,English,Adaptation;Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Redd+ And Lulucf,,,,
2025.0,Climate Change Policy Framework and Action Plan,JAM,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaU1JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ed5b9c9106acc1a06e417c0429a1592bd26d7f7/f|en,executive,01/09/2015|Law passed||,Economy-wide;Social development;Transportation,"Capacity building|Governance;Institutional mandates|Governance;Processes, plans and strategies|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information",Adaptation;Mitigation,Adaptation,,Framework,2013,English,Adaptation;Institutions / Administrative Arrangements;Research And Development;Redd+ And Lulucf,,,,
2025.0,Climate Change Policy Framework ,JAM,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjhNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1948ac272e274ab45b8c956916f5b9c56c30b8b6/Jamaica-Climate-Change-Policy-fwL-2015.pdf|en,executive,01/09/2015|Law passed||,Economy-wide;Social development;Transportation,"Capacity building|Governance;Institutional mandates|Governance;Processes, plans and strategies|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information",Adaptation;Mitigation,Adaptation,,Framework,2015,English,Adaptation;Institutions / Administrative Arrangements;Research And Development;Redd+ And Lulucf,,,,
1409.0,Act on Special Measures Concerning Procurement of Electricity from Renewable Energy Sources by Electricity Utilities,JPN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0FKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da058b5ad11d7f91400c88dc6ce397a23117d67f/f|,legislative,26/08/2011|Law passed||;01/07/2012|Entry into force||;18/06/2014|Last amendment||;12/06/2020|Amendment promulgated||;01/04/2022|Entry into force of 2020 amendment||,Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic",,Mitigation,,Act,2011,Japanese,Energy Supply,,,,
1409.0,Cabinet Decision on the Bill for the Act of Partial Revision of the Electricity Business Act and Other Acts for Establishing Resilient and Sustainable Electricity Supply Systems,JPN,https://www.meti.go.jp/english/press/2020/0225_001.html|en,legislative,26/08/2011|Law passed||;01/07/2012|Entry into force||;18/06/2014|Last amendment||;12/06/2020|Amendment promulgated||;01/04/2022|Entry into force of 2020 amendment||,Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic",,Mitigation,,Decision,2020,English,Energy Supply,,,,
1413.0,Act on Promotion of Global Warming Countermeasures,JPN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGtJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1aa609515dfd46437ed7ca9d2ab7a036564df28/f|ja,legislative,09/10/1998|Law passed||;16/02/2005|Entry into force||;30/05/2014|Amendment||;01/05/2016|Plan adopted||;04/06/2021|climate neutral goal adopted||,Energy;Transportation,"Capacity building|Governance;Institutional mandates|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;MRV|Governance",Mitigation,Mitigation,,Act,1998,Japanese,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Transportation,,,,
1413.0,Cabinet decisions for a law proposal to partially amend the law on the promotion of global warming countermeasures,JPN,http://www.env.go.jp/press/109218.html|ja,legislative,09/10/1998|Law passed||;16/02/2005|Entry into force||;30/05/2014|Amendment||;01/05/2016|Plan adopted||;04/06/2021|climate neutral goal adopted||,Energy;Transportation,"Capacity building|Governance;Institutional mandates|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;MRV|Governance",Mitigation,Mitigation,,Decision,2020,Japanese,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Transportation,,,,
1413.0,Revised Global Warming Countermeasures Promotion Law,JPN,http://www.env.go.jp/press/ontaihou/116348.pdf|ja,legislative,09/10/1998|Law passed||;16/02/2005|Entry into force||;30/05/2014|Amendment||;01/05/2016|Plan adopted||;04/06/2021|climate neutral goal adopted||,Energy;Transportation,"Capacity building|Governance;Institutional mandates|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;MRV|Governance",Mitigation,Mitigation,,Law,2021,Japanese,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Transportation,,,,
8645.0,Cabinet Decision on the Plan for Global Warming Countermeasures,JPN,http://www.env.go.jp/en/headline/2238.html|,executive,13/05/2016|Law passed||,Economy-wide,"Processes, plans and strategies|Governance;MRV|Governance",Mitigation,Mitigation,,Decision,2016,English,Energy Supply;Energy Demand;Redd+ And Lulucf;Transportation,,,,
8645.0,Overview of the Plan for Global Warming Countermeasures: Cabinet Decision,JPN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d76ba6eb07212363acdd03d8cd888dce5648687c/f|,executive,13/05/2016|Law passed||,Economy-wide,"Processes, plans and strategies|Governance;MRV|Governance",Mitigation,Mitigation,,Decision,2016,English,Energy Supply;Energy Demand;Redd+ And Lulucf;Transportation,,,,
8646.0,Strategic Energy Plan,JPN,http://www.enecho.meti.go.jp/en/category/others/basic_plan/pdf/4th_strategic_energy_plan.pdf|en,executive,03/07/2018|Law passed||,Energy,,,Mitigation,,Plan,2014,English,Carbon Pricing;Energy Supply;Energy Demand,,,,
8646.0,Long-term Energy Supply and Demand Outlook,JPN,http://www.meti.go.jp/english/press/2015/0716_01.html|en,executive,03/07/2018|Law passed||,Energy,,,Mitigation,,Press Release,2015,English,Carbon Pricing;Energy Supply;Energy Demand,,,,
8646.0,Cabinet Decision on the New Strategic Energy Plan,JPN,https://www.meti.go.jp/english/press/2018/0703_002.html|en,executive,03/07/2018|Law passed||,Energy,,,Mitigation,,Decision,2018,English,Carbon Pricing;Energy Supply;Energy Demand,,,,
8647.0,National Plan for Adaptation to the Impacts of Climate Change: Cabinet Decision,JPN,http://www.env.go.jp/en/focus/docs/files/20151127-101.pdf|,executive,27/11/2015|Law passed||,Agriculture;Water,"Processes, plans and strategies|Governance;MRV|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation;Disaster Risk Management,Erosion;Floods;Droughts;Cyclones;Tsunamis;Storms;Hurricanes;Heat Waves And Heat Stress;Sea Level Rise;Changes In Average Precipitation;Loss Of Sea Ice,Decision,2015,English,Adaptation,,,,
8647.0,Report on Assessment of Impacts of Climate Change in Japan and Future Challenges (Comment Submission),JPN,http://www.env.go.jp/en/focus/docs/files/20150300-100.pdf|,executive,27/11/2015|Law passed||,Agriculture;Water,"Processes, plans and strategies|Governance;MRV|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation;Disaster Risk Management,Erosion;Floods;Droughts;Cyclones;Tsunamis;Storms;Hurricanes;Heat Waves And Heat Stress;Sea Level Rise;Changes In Average Precipitation;Loss Of Sea Ice,Assessment,2015,English,Adaptation,,,,
9767.0,“Green Growth Strategy Through Achieving Carbon Neutrality in 2050” Formulated,JPN,https://www.meti.go.jp/english/press/2020/1225_001.html|en,executive,25/12/2020|Released||,Economy-wide;Energy;Industry;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Strategy,2020,English,Hydrogen;Covid19;Stimulus Plan,,,,
9767.0,Overview of Japan’s Green Growth Strategy Through Achieving Carbon Neutrality in 2050,JPN,https://www.meti.go.jp/english/press/2020/pdf/1225_001a.pdf|en,executive,25/12/2020|Released||,Economy-wide;Energy;Industry;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Strategy,2021,English,Hydrogen;Covid19;Stimulus Plan,,,,
9767.0,Green Growth Strategy Through Achieving Carbon Neutrality in 2050,JPN,https://www.meti.go.jp/press/2020/12/20201225012/20201225012-2.pdf|ja,executive,25/12/2020|Released||,Economy-wide;Energy;Industry;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Strategy,2020,Japanese,Hydrogen;Covid19;Stimulus Plan,,,,
9768.0,Basic Hydrogen Strategy,JPN,https://www.meti.go.jp/english/press/2017/pdf/1226_003b.pdf|en,executive,26/12/2017|Released||;12/05/2019|Amended||,Energy;Industry;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2017,English,Hydrogen,,,,
10334.0,"Strategy for Sustainable Food Systems, MeaDRI",JPN,https://www.maff.go.jp/e/policies/env/env_policy/meadri.html|en,executive,12/05/2021|Approved||,Agriculture;Cross Cutting Area;LULUCF;Rural;Social development,"Nature based solutions and ecosystem restoration|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Strategy,2021,English,Food Security;Fisheries;Forest;Energy Efficiency;Circular Economy;Food;Innovation,,,,
10334.0,Measures for achievement of Decarbonization and Resilience with Innovation (MeaDRI),JPN,https://www.maff.go.jp/e/policies/env/env_policy/attach/pdf/meadri_s.pdf|en,executive,12/05/2021|Approved||,Agriculture;Cross Cutting Area;LULUCF;Rural;Social development,"Nature based solutions and ecosystem restoration|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Strategy,,English,Food Security;Fisheries;Forest;Energy Efficiency;Circular Economy;Food;Innovation,,,,
